QuestionID,Chapter,Topic,Question,OptionA,OptionB,OptionC,OptionD,OptionE,CorrectAnswer,Explanation
,Neurology,Neurotransmitters,"Which nerve fibers are unmyelinated, have the smallest diameter, the slowest conduction velocity, and carry slow pain?",A-delta fibers,A-gamma fibers,B fibers,C fibers,A-beta fibers,D,
,Neurology,Neurotransmitters,Sympathetic cholinergic fibers are uniquely responsible for releasing Acetylcholine (ACh) to stimulate which specific structures?,Blood vessels,Heart muscle,Sweat glands,Adrenal medulla,Salivary glands,C,
,Neurology,Neurotransmitters,Which neurotransmitter is primarily involved in the transmission of fast pain when a finger is cut with a knife?,Substance P,Glutamate,Dopamine,Serotonin,Enkephalin,B,
,Neurology,Neurotransmitters,Slow pain is primarily mediated by which specific substance?,Glutamate,Acetylcholine,Substance P,Dopamine,Serotonin,C,
,Neurology,Neurotransmitters,Which of the following is considered the primary mediator of fast pain?,Glutamate,Substance P,Bradykinin,Dopamine,Serotonin,A,
,Neurology,Neurotransmitters,A patient suffers from appendicitis. Peripheral blood shows leukocytosis. The pain they are experiencing is primarily mediated by prostaglandin E and which other substance?,Glutamate,Bradykinin,Histamine,Acetylcholine,GABA,B,
,Neurology,Neurotransmitters,Which of the following neurotransmitters is specifically released at the preganglionic autonomic ganglia?,Noradrenaline,Acetylcholine (ACh),Dopamine,Serotonin,Substance P,B,
,Neurology,Neurotransmitters,What substance is released at pain inhibitory fibers when they come in contact with incoming pain fibers?,Bradykinin,Glutamate,Enkephalin,Nitric oxide,Histamine,C,
,Neurology,Neurotransmitters,Which neurotransmitter is most closely associated with the regulation of emotions and is released in the Nigrostriatal pathway?,GABA,Serotonin,Dopamine,Acetylcholine,Glutamate,C,
,Neurology,Neurotransmitters,A 14-year-old boy gets his finger cut by a knife. Which of the following is the primary/early mediator of the acute inflammatory response?,Bradykinin,Substance P,Histamine,Glutamate,Prostaglandin,C,
,Neurology,Neurotransmitters,Which of the following neurotransmitters is primarily responsible for mood regulation and is active during slow-wave sleep (NREM)?,Dopamine,Serotonin,Acetylcholine,GABA,Noradrenaline,B,
,Neurology,Neurotransmitters,"The inhibitory neurotransmitter of the substantia nigra, which is also the primary neurotransmitter of the outflow of the basal ganglia, is:",Dopamine,Glutamate,GABA,Acetylcholine,Serotonin,C,
,Neurology,Pain Pathways,Which of the following is a non-adaptive receptor responsible for detecting noxious stimuli like a hot sauce sensation on the tongue?,Pacinian corpuscle,Meissner corpuscle,Nociceptor (Free nerve ending),Merkel disc,Ruffini corpuscle,C,
,Neurology,Pain Pathways,Primary afferents from nociceptors (pain fibers) terminate in which specific location of the spinothalamic tract?,Lamina I & II (Substantia gelatinosa),Ventral horn,Lateral horn,Dorsal column,Clarke's column,A,
,Neurology,Pain Pathways,"According to the Gate Control Theory of pain, pain can be modulated by which type of stimulus?",High-threshold noxious stimulus,Sensory non-noxious stimulus,Thermal cold stimulus,Chemical irritant stimulus,Continuous burning stimulus,B,
,Neurology,Pharyngeal Apparatus,The muscles of facial expression are derived from which pharyngeal arch?,First,Second,Third,Fourth,Sixth,B,
,Neurology,Pharyngeal Apparatus,Treacher Collins syndrome is a failure of neural crest cell migration primarily affecting which pharyngeal arch?,First,Second,Third,Fourth,Sixth,A,
,Neurology,Pharyngeal Apparatus,The thymus and inferior parathyroid glands develop from which pharyngeal pouch?,First,Second,Third,Fourth,Fifth,C,
,Neurology,Pharyngeal Apparatus,A patient presents with a midline neck mass that moves upward with swallowing. What is the most likely diagnosis?,Branchial cleft cyst,Thyroglossal duct cyst,Cystic hygroma,Thyroid adenoma,Cervical lymphadenopathy,B,
,Neurology,Pupillary Reflexes & Lesions,"A 15-year-old girl presents with fixed dilated pupils, and she is unable to open her eyes. The lesion is most likely at which nerve?",Optic nerve (CN II),Occulomotor nerve (CN III),Trochlear nerve (CN IV),Abducens nerve (CN VI),Facial nerve (CN VII),B,
,Neurology,Pupillary Reflexes & Lesions,An inability to tightly close the eye is indicative of a lesion in which nerve?,Occulomotor nerve (CN III),Trochlear nerve (CN IV),Trigeminal nerve (CN V),Facial nerve (CN VII),Optic nerve (CN II),D,
,Neurology,Pupillary Reflexes & Lesions,A patient moves his right eye upward and tilts his neck to the left to avoid diplopia (compensatory head tilt). The muscle damaged is the:,Superior rectus,Inferior oblique,Superior oblique,Lateral rectus,Medial rectus,C,
,Neurology,Pupillary Reflexes & Lesions,"Light thrown in the right eye produces a direct reflex, but there is an absence of the indirect (consensual) light reflex in the left eye. Which structure is involved?",Right optic nerve,Left optic nerve,Right occulomotor nerve,Left occulomotor nerve,Optic chiasma,D,
,Neurology,Pupillary Reflexes & Lesions,"A post-syphilitic patient cannot constrict the pupil to light, but has intact accommodation (Argyll-Robertson pupil). This lesion is classically located in the:",Cerebral cortex,Pons,Medulla,Pretectum / Midbrain,Optic chiasm,D,
,Neurology,Pupillary Reflexes & Lesions,"If a patient presents with an isolated loss of the accommodation reflex, the lesion is most likely located in the:",Midbrain,Pons,Medulla,Cerebral cortex,Cerebellum,D,
,Neurology,Receptors,"Which sensory receptors are large, myelinated, rapidly adapting (phasic), and are responsible for tactile two-point discrimination on hairless skin?",Free nerve endings,Pacinian corpuscles,Meissner corpuscles,Merkel discs,Ruffini corpuscles,C,
,Neurology,Receptors,"Steady pressure, slippage of objects, and warm temperatures are detected by which slowly adapting (tonic) receptors?",Pacinian corpuscles,Meissner corpuscles,Ruffini corpuscles,Krause bulbs,Free nerve endings,C,
,Neurology,Receptors,"A 256Hz tuning fork vibration placed over the head of a patient is perceived by which encapsulated, rapidly adapting high-frequency vibration receptors?",Meissner corpuscles,Pacinian corpuscles,Merkel discs,Ruffini corpuscles,Krause bulbs,B,
,Neurology,Receptors,Maximum two-point discrimination is present on the lips. Minimum two-point discrimination is present on which anatomical structure?,Fingertips,Palms,Soles of feet,Scapula,Forehead,D,
,Neurology,Receptors,"When the body will be cold, which specific receptors will be stimulated to detect cold temperatures?",Ruffini corpuscles,Krause bulbs,Pacinian corpuscles,Meissner corpuscles,Merkel discs,B,
,Neurology,Retinopathies,"Which condition is characterized by acute, painless monocular vision loss with a cloudy retina, attenuated vessels, and a ""cherry-red"" spot at the fovea?",Retinal Vein Occlusion,Central Retinal Artery Occlusion,Diabetic Retinopathy,Hypertensive Retinopathy,Papilledema,B,
,Neurology,Retinopathies,Which feature is a classic sign of Nonproliferative Diabetic Retinopathy?,New blood vessel formation,Flame-shaped hemorrhages,Arteriovenous nicking,Lipids and fluid seeping into retina (macular edema & cotton wool spots),Cherry-red spot at the macula,D,
,Neurology,Retinopathies,A middle-aged male patient with a 15-year history of chronic hypertension shows grade III retinal changes on fundoscopy. What is the most important target of hypertension in the retina?,Capillaries,Venules,Arterioles,Optic disc,Macula,C,
,Neurology,Retinopathies,"Which retinal pathology classically presents with retinal hemorrhage and venous engorgement (""blood and thunder appearance"")?",Central Retinal Artery Occlusion,Hypertensive Retinopathy,Diabetic Retinopathy,Retinal Vein Occlusion,Macular degeneration,D,
,Neurology,Retinopathies,A 60-year-old male operated for cataract 6 months back now complains of floaters and sudden loss of vision. The diagnosis is:,Central retinal artery occlusion,Central retinal vein occlusion,Retinal detachment,Macular degeneration,Glaucoma,C,
,Neurology,Spinal Cord & LP,"In adults, the spinal cord (conus medullaris) typically terminates at which vertebral level?",Lower border of T12,Lower border of L1,Lower border of L2,Lower border of L3,Lower border of S1,B,
,Neurology,Spinal Cord & LP,Where is the ideal site for a lumbar puncture (LP) to safely avoid the spinal cord?,Above L1,Below L2,Between T12 and L1,"Above L5 (e.g., L3-L4 or L4-L5)",Below S1,D,
,Neurology,Spinal Cord & LP,"At the L4 spinal cord level, which specific structure is characteristically absent?",Dorsal horn,Ventral horn,Lateral horn,Central canal,Anterior median fissure,C,
,Neurology,Spinal Cord Tracts,A patient is in a deep coma. This condition is specifically caused by a lesion in which nucleus?,Thalamus,Nucleus basalis of Meynert,Nucleus ceruleus,Periaqueductal gray matter,Nucleus ambiguus,C,
,Neurology,Spinal Cord Tracts,The Dorsal Column Medial Lemniscal pathway primarily carries which sensory modalities?,Pain and temperature,Crude touch and pressure,Voluntary motor signals,"Pressure, vibration, fine touch, and proprioception",Unconscious proprioception only,D,
,Neurology,Spinal Cord Tracts,The Fasciculus cuneatus of the dorsal column carries sensory information from which part of the body?,Lower body and legs,Upper body and arms,Face and head,Internal organs,Genitalia,B,
,Neurology,Spinal Cord Tracts,"A patient has excruciating right leg pain. A right leg cordotomy was performed, and the pain was relieved. Which tract was cut?",Right lateral spinothalamic tract,Left lateral spinothalamic tract,Right dorsal column,Left anterior spinothalamic tract,Right corticospinal tract,B,
,Neurology,Spinal Cord Tracts,A patient falls when his eyes are closed (positive Romberg sign). This is most likely caused by a lesion in which structure?,Cerebellum,Vestibular nerve,Dorsal column,Lateral spinothalamic tract,Anterior spinothalamic tract,C,
,Neurology,Spinal Cord Tracts,The medial lemniscus is formed by the decussation of which specific fibers?,External arcuate fibers,Internal arcuate fibers,Spinothalamic fibers,Corticospinal fibers,Pontocerebellar fibers,B,
,Neurology,Stroke Syndromes,"A patient develops sensory loss over the left side of the body, and after a few days, his behavior changes, becoming angry after touching. Where is the likely brain lesion causing this pain syndrome?",Left internal capsule,Right Thalamus,Midbrain,Pons,Right parietal lobe,B,
,Neurology,Stroke Syndromes,A 59-year-old hypertensive patient presents in an emergency coma with left-sided hemiplegia and bilateral pinpoint pupils. The lesion is most likely located in the:,Midbrain,Medulla,Pons,Internal capsule,Thalamus,C,
,Neurology,Stroke Syndromes,A patient presents with right upper and lower limb paralysis alongside LEFT side face paralysis (crossed hemiplegia). Where is the lesion?,Left internal capsule,Right internal capsule,Medulla,Pons,Midbrain,D,
,Neurology,Stroke Syndromes,"A patient has restricted movement on the lateral side of the left eye, inability to close the left eye, and hearing loss in the left ear. Where is the lesion?",Cerebellopontine angle,Internal capsule,Thalamus,Midbrain,Medulla,A,
,Neurology,Taste & Salivation,Which nerve carries taste sensation from the epiglottis and base of the tongue?,Facial nerve,Glossopharyngeal nerve,Vagus nerve,Hypoglossal nerve,Trigeminal nerve,C,
,Neurology,Taste & Salivation,The submandibular gland's secretion is controlled by parasympathetic fibers traveling with which nerve branch?,Auriculotemporal nerve,Chorda tympani,Greater petrosal nerve,Lesser petrosal nerve,Tympanic nerve,B,
,Neurology,Taste & Salivation,"Bilateral lesions of the amygdala (Klüver-Bucy syndrome) can present with hyperphagia, hypersexuality, and visual agnosia. Which brain lobe is primarily affected?",Frontal,Parietal,Occipital,Temporal,Insular,D,
,Neurology,Thalamus & Cranial Nerves,The thalamus is a major relay for all ascending sensory information EXCEPT for which sense?,Vision,Hearing,Taste,Olfaction,Proprioception,D,
,Neurology,Thalamus & Cranial Nerves,A patient was made to taste quinine. The taste sensations from the Tractus Solitarius are carried to the cortex via which specific thalamic nucleus?,Ventral Postero-Lateral (VPL),Lateral Geniculate Nucleus,Medial Geniculate Nucleus,Ventral Postero-Medial (VPM) Nucleus,Anterior Nucleus,D,
,Neurology,Thalamus & Cranial Nerves,The Nucleus Ambiguus provides motor innervation to the pharynx and larynx and supplies which specific cranial nerves?,"CN III, IV, VI","CN V, VII, IX","CN IX, X, XI","CN XI, XII","CN VII, IX, X",C,
,Neurology,TMJ & Sensory Nerves,"Which nerve is responsible for the proprioception of the TMJ, muscles of mastication, teeth, hard palate, and periodontium?",Facial nerve,Glossopharyngeal nerve,Mesencephalic nucleus of the trigeminal nerve,Hypoglossal nerve,Vagus nerve,C,
,Neurology,TMJ & Sensory Nerves,A patient presents with parotid swelling and experiences pain. This is most likely due to the compression of which nerve?,Facial nerve,Great auricular nerve,Auriculotemporal nerve,Inferior alveolar nerve,Lingual nerve,C,
,Neurology,TMJ & Sensory Nerves,"A boxer gets trauma to the mandible, resulting in loss of sensation to the lower teeth and chin. Which nerve is compromised?",Lingual nerve,Auriculotemporal nerve,Inferior alveolar nerve,Mental nerve,Buccal nerve,C,
